timestamp,sample
1030276,-117
1030284,-75
1030292,-38
1030300,-30
1030308,-32
1030316,-31
1030324,-37
1030332,-68
1030340,-118
1030348,-169
1030356,-206
1030364,-234
1030372,-269
1030380,-282
1030388,-271
1030396,-252
1030404,-236
1030412,-213
1030420,-156
1030428,-71
1030436,-12
1030444,15
1030452,49
1030460,69
1030468,-18
1030476,-196
1030484,-66
1030492,671
1030500,1444
1030508,1296
1030516,151
1030524,-988
1030532,-1225
1030540,-741
1030548,-274
1030556,-145
1030564,-126
1030572,-53
1030580,12
1030588,68
1030596,128
1030604,200
1030612,295
1030620,367
1030628,336
1030636,216
1030644,102
1030652,70
1030660,96
1030668,115
1030676,116
1030684,113
1030692,83
1030700,6
1030708,-84
1030716,-138
1030724,-155
1030732,-183
1030740,-236
1030748,-277
1030756,-283
1030764,-271
1030772,-257
1030780,-224
1030788,-174
1030796,-127
1030804,-109
1030812,-151
1030820,-226
1030828,-277
1030836,-260
1030844,-176
1030852,-65
1030860,28
1030868,90
1030876,129
1030884,141
1030892,145
1030900,155
1030908,176
1030916,208
1030924,256
1030932,302
1030940,309
1030948,246
1030956,143
1030964,51
1030972,4
1030980,4
1030988,11
1030996,6
1031004,-2
1031012,-7
1031020,-16
1031028,-20
1031036,-15
1031044,-70
1031052,-251
1031060,-369
1031068,20
1031076,866
1031084,1331
1031092,741
1031100,-487
1031108,-1293
1031116,-1220
1031124,-736
1031132,-453
1031140,-439
1031148,-454
1031156,-395
1031164,-267
1031172,-98
1031180,31
1031188,71
1031196,59
1031204,42
1031212,30
1031220,13
1031228,-2
1031236,-9
1031244,-38
1031252,-127
1031260,-255
1031268,-364
1031276,-390
1031284,-334
1031292,-236
1031300,-129
1031308,-22
1031316,75
1031324,181
1031332,282
1031340,332
1031348,314
1031356,277
1031364,261
1031372,284
1031380,331
1031388,373
1031396,345
1031404,218
1031412,14
1031420,-169
1031428,-288
1031436,-380
1031444,-480
1031452,-532
1031460,-496
1031468,-402
1031476,-317
1031484,-301
1031492,-368
1031500,-458
1031508,-514
1031516,-504
